"ID","Title","Slug","Description","About","Main image","Start","End","Time zone","Schedule TDB","Schedule formatted","Start date formatted","Start time formatted","Location name","Location address","Created","Modified","Status","Type","Registration status","Lowest price formatted","Highest price formatted","Google calendar url","iCalendar url","Site event page url","Registration url","Creator id"
"1400f913-ef34-4ed8-8088-9beee07fe669","Farm to Capsule Part 2 - Healthy Living Revolution","farm-to-capsule-part-2-healthy-living-revolution","Join us for Part 2 to learn about how food is grown, the importance of vegetables & fruits and how to absolutely flood your body with nutrients!! ",,"image://v1/5cb354_492662bb8202402a8172060225836d95~mv2.jpg/1242_781/5cb354_492662bb8202402a8172060225836d95~mv2.jpg",2019-04-25T23:00:00Z,2019-04-25T23:30:00Z,"America/Chicago",false,"April 25, 2019, 6:00 PM – 6:30 PM","April 25, 2019","6:00 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-04-03T22:10:56Z,2019-04-03T22:10:57Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Farm+to+Capsule+Part+2+-+Healthy+Living+Revolution&dates=20190425T230000Z/20190425T233000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/1400f913-ef34-4ed8-8088-9beee07fe669","/events-1/farm-to-capsule-part-2-healthy-living-revolution","https://www.livinggreenstl.com/events-1/farm-to-capsule-part-2-healthy-living-revolution/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"8fda53b4-5fe8-44a6-9e8f-468134e301ec","Farm to Capsule Part 1 - Healthy Living Revolution","farm-to-capsule-part-1-healthy-living-revolution","Join us to learn about how food is grown, the importance of vegetables & fruits and how to absolutely flood your body with nutrients!! ",,"image://v1/5cb354_8d77728184924dc19a73c2201be4a615~mv2.jpg/1242_840/5cb354_8d77728184924dc19a73c2201be4a615~mv2.jpg",2019-04-04T23:00:00Z,2019-04-04T23:30:00Z,"America/Chicago",false,"April 4, 2019, 6:00 PM – 6:30 PM","April 4, 2019","6:00 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-04-03T22:05:51Z,2019-04-03T22:05:52Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Farm+to+Capsule+Part+1+-+Healthy+Living+Revolution&dates=20190404T230000Z/20190404T233000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/8fda53b4-5fe8-44a6-9e8f-468134e301ec","/events-1/farm-to-capsule-part-1-healthy-living-revolution","https://www.livinggreenstl.com/events-1/farm-to-capsule-part-1-healthy-living-revolution/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"e7c7f186-e911-4019-ba38-7dfd4f36e832","Mama's Market","mamas-market","At 1st Step Family Wellness - suite 200. 


https://www.facebook.com/events/301163383872542/?ti=icl",,"image://v1/5cb354_4fbeed280f774102b5d8a9be5f229a53~mv2_d_3384_2538_s_4_2.jpg/3384_2538/5cb354_4fbeed280f774102b5d8a9be5f229a53~mv2_d_3384_2538_s_4_2.jpg",2019-04-06T15:00:00Z,2019-04-06T18:30:00Z,"America/Chicago",false,"April 6, 2019, 10:00 AM – 1:30 PM","April 6, 2019","10:00 AM","12201 Big Bend Rd","12201 Big Bend Rd, Kirkwood, MO 63122, USA",2019-04-03T21:38:52Z,2019-04-03T21:38:52Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Mama%27s+Market&dates=20190406T150000Z/20190406T183000Z&location=12201+Big+Bend+Rd%2C+Kirkwood%2C+MO+63122%2C+USA","https://www.wixevents.com/media/calendar/e7c7f186-e911-4019-ba38-7dfd4f36e832","/events-1/mamas-market","https://www.livinggreenstl.com/events-1/mamas-market/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"410fb0f6-0c9c-4776-953f-6284aa20611c","Movie Night Double Feature!! ","movie-night-double-feature","Join is for Movie Night as we learn about plant based lifestyles and GMO's!! We will have popcorn, and Kangen water!! ",,"image://v1/5cb354_eecb2064a48b41dfa6c2fe6a2e169da3~mv2.jpg/850_1285/5cb354_eecb2064a48b41dfa6c2fe6a2e169da3~mv2.jpg",2019-04-19T23:30:00Z,2019-04-20T03:30:00Z,"America/Chicago",false,"April 19, 2019, 6:30 PM – 10:30 PM","April 19, 2019","6:30 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-03-31T19:39:17Z,2019-03-31T19:39:17Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Movie+Night+Double+Feature%21%21+&dates=20190419T233000Z/20190420T033000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/410fb0f6-0c9c-4776-953f-6284aa20611c","/events-1/movie-night-double-feature","https://www.livinggreenstl.com/events-1/movie-night-double-feature/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"bb1b2ee4-4135-4d1d-9452-427016c6fd33","Go Green with Kangen Water ","go-green-with-kangen-water","Are you ready to Go Green and reduce your use of plastics, chemicals and toxins for your family's & your health, and the planet?? Learn how to make a huge global impact with one simple change; Change Your Water, Change Your Life with Kangen Water!! ",,"image://v1/5cb354_fc6874deb3734b018778a3a2aac12e68~mv2.png/820_461/5cb354_fc6874deb3734b018778a3a2aac12e68~mv2.png",2019-04-29T23:30:00Z,2019-04-30T01:00:00Z,"America/Chicago",false,"April 29, 2019, 6:30 PM – 8:00 PM","April 29, 2019","6:30 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-03-24T17:11:37Z,2019-04-09T15:05:23Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Go+Green+with+Kangen+Water+&dates=20190429T233000Z/20190430T010000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/bb1b2ee4-4135-4d1d-9452-427016c6fd33","/events-1/go-green-with-kangen-water","https://www.livinggreenstl.com/events-1/go-green-with-kangen-water/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"216a32d9-2147-4eff-a2fe-066b031d0b65","Crunchi GNO @LivingGreenResourceCenter","crunchi-gno-livinggreenresourcecenter","The US food and drug administration permits  cosmetics companies to use toxic chemicals linked to cancer, endocrine disruption, reproductive toxicity, developmental toxicity and many other health concerns are hidden in the cosmetics we use. Join us to learn and see the Crunchi cosmetic solution!  ",,"image://v1/5cb354_1ec72fa7618046d99e57ffa115d4780f~mv2.jpg/708_941/5cb354_1ec72fa7618046d99e57ffa115d4780f~mv2.jpg",2019-04-23T23:30:00Z,2019-04-24T01:30:00Z,"America/Chicago",false,"April 23, 2019, 6:30 PM – 8:30 PM","April 23, 2019","6:30 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-03-23T23:51:33Z,2019-03-23T23:51:34Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Crunchi+GNO+%40LivingGreenResourceCenter&dates=20190423T233000Z/20190424T013000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/216a32d9-2147-4eff-a2fe-066b031d0b65","/events-1/crunchi-gno-livinggreenresourcecenter","https://www.livinggreenstl.com/events-1/crunchi-gno-livinggreenresourcecenter/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"1ea820fb-894e-46b1-99e8-f55a9af45330","Spring Cleaning with Terpenes, EO's & Kangen Water","spring-cleaning-with-terpenes-eos-kangen-water","Join us to learn how to clean your home with non-toxic, acidic water and therapeutical terpenes & EO's. Help your home to invigorate and restore your body, mind & spirit!! ",,"image://v1/5cb354_bbd841654fc4492297b27b68c9d92431~mv2.jpg/1024_1820/5cb354_bbd841654fc4492297b27b68c9d92431~mv2.jpg",2019-03-28T23:30:00Z,2019-03-29T01:30:00Z,"America/Chicago",false,"March 28, 2019, 6:30 PM – 8:30 PM","March 28, 2019","6:30 PM","Location is TBD",,2019-03-19T20:36:15Z,2019-03-19T20:36:15Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Spring+Cleaning+with+Terpenes%2C+EO%27s+%26+Kangen+Water&dates=20190328T233000Z/20190329T013000Z&location=","https://www.wixevents.com/media/calendar/1ea820fb-894e-46b1-99e8-f55a9af45330","/events-1/spring-cleaning-with-terpenes-eos-kangen-water","https://www.livinggreenstl.com/events-1/spring-cleaning-with-terpenes-eos-kangen-water/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"726c01f7-c442-434e-90ac-a6c66040666c","Living in a Toxic World by Dr. Tamara Sachs","living-in-a-toxic-world-by-dr-tamara-sachs","Learn a comprehensive, holistic, approach to uncover the root causes of chronic illness, accelerated aging, and general lack of vitality. ",,"image://v1/5cb354_328395ee9ad84b48ac97892cfa758bbe~mv2.jpg/950_640/5cb354_328395ee9ad84b48ac97892cfa758bbe~mv2.jpg",2019-03-21T23:30:00Z,2019-03-22T00:30:00Z,"America/Chicago",false,"March 21, 2019, 6:30 PM – 7:30 PM","March 21, 2019","6:30 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-03-03T00:10:05Z,2019-03-03T00:10:05Z,"ENDED","TICKETS","CLOSED","Free",,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Living+in+a+Toxic+World+by+Dr.+Tamara+Sachs&dates=20190321T233000Z/20190322T003000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/726c01f7-c442-434e-90ac-a6c66040666c","/events-1/living-in-a-toxic-world-by-dr-tamara-sachs","https://www.livinggreenstl.com/events-1/living-in-a-toxic-world-by-dr-tamara-sachs","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"eaae9638-ee6c-48e1-8bbe-d296d23a1a10","Attracting Wellness with Water","attracting-wellness-with-water","Come learn how changing your water can change your life!! Now is a more important time than ever to fully hydrate yourself, detoxify your environment and reduce use of chemicals & plastics!! ",,"image://v1/5cb354_854341b390ce4acab03e394d39f058c6~mv2_d_1242_1265_s_2.jpg/1242_1265/5cb354_854341b390ce4acab03e394d39f058c6~mv2_d_1242_1265_s_2.jpg",2019-03-11T23:00:00Z,2019-03-12T01:00:00Z,"America/Chicago",false,"March 11, 2019, 6:00 PM – 8:00 PM","March 11, 2019","6:00 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-03-03T00:03:25Z,2019-03-03T00:03:26Z,"ENDED","TICKETS","CLOSED","Free",,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Attracting+Wellness+with+Water&dates=20190311T230000Z/20190312T010000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/eaae9638-ee6c-48e1-8bbe-d296d23a1a10","/events-1/attracting-wellness-with-water","https://www.livinggreenstl.com/events-1/attracting-wellness-with-water","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"82e7c663-21b0-4395-938c-b67357c6ac8d","Wellness kickstart event ","wellness-kickstart-event-1","Be inspired and equipped to find better wellness in 2019!

Healthy eating • EO's • Natural Nutritional Supplements • BEMER mat • health & fitness coaching • skin care • breathwork • CBD • and more

https://www.eventbrite.com/e/wellness-kickstart-event-tickets-50233455618?ref=eios",,"image://v1/5cb354_e6546faef7644c88ad3d7b021614f2bc~mv2.jpg/1242_656/5cb354_e6546faef7644c88ad3d7b021614f2bc~mv2.jpg",2019-03-09T19:00:00Z,2019-03-09T23:00:00Z,"America/Chicago",false,"March 9, 2019, 1:00 PM – 5:00 PM","March 9, 2019","1:00 PM","Rooftop Church","9217 Gravois Rd, Affton, MO 63123, USA",2019-03-02T23:54:33Z,2019-03-02T23:54:34Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Wellness+kickstart+event+&dates=20190309T190000Z/20190309T230000Z&location=9217+Gravois+Rd%2C+Affton%2C+MO+63123%2C+USA","https://www.wixevents.com/media/calendar/82e7c663-21b0-4395-938c-b67357c6ac8d","/events-1/wellness-kickstart-event-1","https://www.livinggreenstl.com/events-1/wellness-kickstart-event-1/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"09bf5dc2-8e48-48d9-812b-85b60892adf2","Fertility and Diet by Dr. Tamara Hunter","fertility-and-diet-by-dr-tamara-hunter","Spring is a time of fertility, and growth!! We are hosting an online event talking about Fertility & Diet with Dr Hunter. Check out our FaceBook Live on Monday to join in on the conversation!! ",,"image://v1/5cb354_e659229c7dfa42ac85e987c1ceda938a~mv2.jpg/514_606/5cb354_e659229c7dfa42ac85e987c1ceda938a~mv2.jpg",2019-03-05T00:00:00Z,2019-03-05T01:00:00Z,"America/Chicago",false,"March 4, 2019, 6:00 PM – 7:00 PM","March 4, 2019","6:00 PM","Location is TBD",,2019-03-02T23:45:59Z,2019-03-02T23:45:59Z,"ENDED","RSVP","CLOSED",,,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Fertility+and+Diet+by+Dr.+Tamara+Hunter&dates=20190305T000000Z/20190305T010000Z&location=","https://www.wixevents.com/media/calendar/09bf5dc2-8e48-48d9-812b-85b60892adf2","/events-1/fertility-and-diet-by-dr-tamara-hunter","https://www.livinggreenstl.com/events-1/fertility-and-diet-by-dr-tamara-hunter/form","5cb354d8-7058-45b0-a3ee-f5728a151b07"
"fd5df8a7-ae24-461b-b612-d9ca52a27d8a","Movie Night at Living Green Resource Center","movie-night-at-living-green-resource-center","With all the censorship across media platforms, streaming services and the online-shop giant we are having a DOUBLE FEATURE of: VAXXED and Trace Amounts. Please join us if you were interested in watching these movies but now do not have access to them.",,"image://v1/5cb354_0597a0f8485a4d23a5ae9634333e0aa3~mv2_d_2814_2814_s_4_2.jpg/2814_2814/5cb354_0597a0f8485a4d23a5ae9634333e0aa3~mv2_d_2814_2814_s_4_2.jpg",2019-03-09T01:00:00Z,2019-03-09T05:00:00Z,"America/Chicago",false,"March 8, 2019, 7:00 PM – 11:00 PM","March 8, 2019","7:00 PM","8976 Watson Rd","8976 Watson Rd, St. Louis, MO 63119, USA",2019-03-02T23:29:34Z,2019-03-04T22:41:56Z,"ENDED","TICKETS","CLOSED","Free",,"http://calendar.google.com/calendar/render?action=TEMPLATE&text=Movie+Night+at+Living+Green+Resource+Center&dates=20190309T010000Z/20190309T050000Z&location=8976+Watson+Rd%2C+St.+Louis%2C+MO+63119%2C+USA","https://www.wixevents.com/media/calendar/fd5df8a7-ae24-461b-b612-d9ca52a27d8a","/events-1/movie-night-at-living-green-resource-center","https://www.livinggreenstl.com/events-1/movie-night-at-living-green-resource-center","5cb354d8-7058-45b0-a3ee-f5728a151b07"
